"File","LineNumber","Pattern","Text"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","194","fileName","fileLocalDir = BeforeDir + File.separator + fileinfo.getFilename();"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","202","fileName","+ fileinfo.getFilename();"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","208","fileName","String originalFilename = fileinfo.getFilename();"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","209","fileName","int dotIndex = originalFilename.lastIndexOf('.');"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","214","fileName","baseName = originalFilename;"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","215","fileName","} else if (dotIndex == originalFilename.length() - 1) {"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","217","fileName","baseName = originalFilename.substring(0, originalFilename.length() - 1);"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","220","fileName","baseName = originalFilename.substring(0, dotIndex);"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","144","\.txt","// 組合成新的檔名，例如：myfile_converted.txt"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","145","\.txt","String newFilename = baseFilename + ""_converted.txt"";"
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Cvrpt01Lsnr.java","223","\.txt","// 組合成新檔案名稱：將原始檔名改為 ""baseName_converted.txt"""
"D:\jsp\van_doc_1\cvrpt01\src\main\java\com\bot\ncl\adapter\in\svc\CVRPT01_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\delclcmp\src\main\java\com\bot\ncl\adapter\in\svc\DELCLCMP_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\delcmp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\DelcmpLsnr.java","16","\.dat","import com.bot.txcontrol.util.date.DateDto;"
"D:\jsp\van_doc_1\delcmp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\DelcmpLsnr.java","17","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\delcmp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\DelcmpLsnr.java","132","\.dat","dateUtil.dateDiff(dateDto);"
"D:\jsp\van_doc_1\delcmp\src\main\java\com\bot\ncl\adapter\in\svc\DELCMP_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\deldtl\src\main\java\com\bot\ncl\adapter\event\app\lsnr\DeldtlLsnr.java","22","\.dat","import com.bot.txcontrol.util.date.DateDto;"
"D:\jsp\van_doc_1\deldtl\src\main\java\com\bot\ncl\adapter\event\app\lsnr\DeldtlLsnr.java","23","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\deldtl\src\main\java\com\bot\ncl\adapter\event\app\lsnr\DeldtlLsnr.java","195","\.dat","dateUtil.dateDiff(dateDto);"
"D:\jsp\van_doc_1\deldtl\src\main\java\com\bot\ncl\adapter\in\svc\DELDTL_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\dupclcmp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\DupclcmpLsnr.java","116","fileName","// 009000     MOVE          F-FILENAME      TO     WK-PUT-FILE."
"D:\jsp\van_doc_1\dupclcmp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\DupclcmpLsnr.java","130","fileName","wkPutFile = textMap.get(""FILENAME""); // TODO: 待確認BATCH參數名稱"
"D:\jsp\van_doc_1\dupclcmp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\DupclcmpLsnr.java","138","fileName","// 009100     CHANGE ATTRIBUTE FILENAME  OF FD-UPLCLCMP TO WK-PUTDIR."
"D:\jsp\van_doc_1\dupclcmp\src\main\java\com\bot\ncl\adapter\in\svc\DUPCLCMP_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","70","fileName","private String wkFilename;"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","72","fileName","private String wkRptFilename;"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","84","fileName","private String rptFilename;"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","143","fileName","wkFilename = textMap.get(""FILENAME"");"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","144","fileName","if (wkFilename.isEmpty()) {"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","158","fileName","// 014200     MOVE    WK-FILENAME(2:5)    TO WK-RPT-APSEQ."
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","159","fileName","wkRptApseq = wkFilename.substring(1, 6);"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","160","fileName","// 014300     MOVE    WK-FILENAME         TO WK-RPT-FILENAME."
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","161","fileName","wkRptFilename = wkFilename;"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","175","fileName","// 015000     MOVE    WK-FILENAME         TO RPT-FILENAME."
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","176","fileName","rptFilename = wkFilename;"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","187","fileName","03 WK-RPT-FILENAME          PIC X(12)."
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","207","fileName","//                        + wkRptFilename;"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","241","fileName","// 依據WK-RPT-APSEQ(=接收參數WK-FILENAME(2:5))搬值給TITLE-LABEL(WK-TITLE-LINE1'S變數)"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","453","fileName","// 010300   02 RPT-FILENAME            PIC X(12)."
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\E002_RPTLsnr.java","454","fileName","sb.append(formatUtil.padX(rptFilename, 12));"
"D:\jsp\van_doc_1\e002_rpt\src\main\java\com\bot\ncl\adapter\in\svc\E002_RPT__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\email\src\main\java\com\bot\ncl\adapter\event\app\lsnr\EMAILLsnr.java","12","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\email\src\main\java\com\bot\ncl\adapter\in\svc\EMAIL_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\ex_kputh1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\ExKputh1Lsnr.java","77","fileName","private final String sourceFileName = ""/KPUTH2"";"
"D:\jsp\van_doc_1\ex_kputh1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\ExKputh1Lsnr.java","208","fileName","//     CHANGE  ATTRIBUTE FILENAME  OF FD-KPUTH TO WK-PUTDIR ."
"D:\jsp\van_doc_1\ex_kputh1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\ExKputh1Lsnr.java","214","fileName","wkPutdir = fsapFileGnDwlDirectory + wkFdate + sourceFileName;"
"D:\jsp\van_doc_1\ex_kputh1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\ExKputh1Lsnr.java","55","FILE_NAME","private static final String PUTH_FILE_NAME = ""PUTH"";"
"D:\jsp\van_doc_1\ex_kputh1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\ExKputh1Lsnr.java","127","FILE_NAME","+ PUTH_FILE_NAME;"
"D:\jsp\van_doc_1\ex_kputh1\src\main\java\com\bot\ncl\adapter\in\svc\EX_KPUTH1_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\ex_kputh2\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Ex_kputh2Lsnr.java","127","fileName","// 005250     CHANGE  ATTRIBUTE FILENAME  OF FD-PUTH  TO WK-TTPUTDIR."
"D:\jsp\van_doc_1\ex_kputh2\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Ex_kputh2Lsnr.java","128","fileName","// 005300     CHANGE  ATTRIBUTE FILENAME  OF FD-KPUTH TO WK-PUTDIR  ."
"D:\jsp\van_doc_1\ex_kputh2\src\main\java\com\bot\ncl\adapter\in\svc\EX_KPUTH2_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\ex_sortkputh\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Ex_sortkputhLsnr.java","43","FILE_NAME","private static final String PUTH_FILE_NAME = ""PUTH"";"
"D:\jsp\van_doc_1\ex_sortkputh\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Ex_sortkputhLsnr.java","86","FILE_NAME","+ PUTH_FILE_NAME;"
"D:\jsp\van_doc_1\ex_sortkputh\src\main\java\com\bot\ncl\adapter\in\svc\EX_SORTKPUTH_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","87","fileName","private String filename;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","213","fileName","filename = wkTaskPutfile;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","324","fileName","//    FILENAME:= ""(""&USRCODE&"")DATA/CL/BH/PUTFN/""&DATE&""/""&PUTFILE;                 00011300"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","329","fileName","//    FILENAME:= ""(""&USRCODE&"")DATA/CL/BH/PUTF/""&DATE&""/""&PUTFILE;                  00011800"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","443","fileName","//       FILENAME:= ""'""&CODE1&""_""&YYYMMDD&""'"";                                      00028200"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","445","fileName","//                AS    #FILENAME                                                   00028400"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","477","fileName","//        FILENAME:=""'BKCOL_""&YYYYMMDD&"".004'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","479","fileName","filename = ""BKCOL_"" + yyyymmdd + "".004"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","480","fileName","// %       DISPLAY ""FILENAME= "" &FILENAME;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","488","fileName","//           FILENAME:=""'/OUT/RECL0""&YYYMMDD&"".txt'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","490","fileName","filename = ""RECL0"" + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","494","fileName","//           FILENAME:=""'DLR004""&YYYMMDD&"".TXT'""    ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","496","fileName","filename = ""DLR004"" + yyymmdd + "".TXT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","507","fileName","//           FILENAME:=""'SJA0""&MMDD&"".DAT'""     ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","511","fileName","filename = ""SJA0"" + mmdd + "".DAT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","517","fileName","//           FILENAME:=""'""&CODE1&""_""&YYYMMDD&"".txt'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","519","fileName","filename = code1 + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","523","fileName","//           FILENAME:=""'SPF004.""&YYYYMMDD&""'""      ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","525","fileName","filename = ""SPF004."" + yyyymmdd;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","529","fileName","//           FILENAME:=""'BOT4Q""&YYYYMMDD&""01I.TXT'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","531","fileName","filename = ""BOT4Q"" + yyyymmdd + ""01I.TXT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","535","fileName","//           FILENAME:=""'FITEL18AC""&YYYYMMDD&"".TXT'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","537","fileName","filename = ""FITEL18AC"" + yyyymmdd + "".TXT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","542","fileName","//           FILENAME:=""'bot""&YYMMDD&"".004'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","544","fileName","filename = ""bot"" + yymmdd + "".004"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","548","fileName","//           FILENAME:=""'bot1591""&YYMMDD&"".004'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","550","fileName","filename = ""bot1591"" + yymmdd + "".004"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","555","fileName","//          FILENAME:=""'""&CODE1&""_""&YYYMMDD&"".txt'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","557","fileName","filename = code1 + ""_"" + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","587","fileName","//           FILENAME:=""'BOT_""&DATE&""_""&CODE2&"".TXT'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","589","fileName","filename = ""BOT_"" + wkTaskDate + ""_"" + code2 + "".TXT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","594","fileName","//          FILENAME:=""'CC44""&CODE&""_""&YYYYMMDD&"".txt'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","596","fileName","filename = ""CC44"" + code + ""_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","606","fileName","//           FILENAME:=""'T""&CODE1&""_""&YYYMMDD&""'""  ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","610","fileName","filename = ""T"" + code1 + ""_"" + yyymmdd;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","622","fileName","//            FILENAME:=""'bankedu.""&YYYMMDD&""'""    ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","626","fileName","filename = ""bankedu."" + yyymmdd;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","638","fileName","//            FILENAME:=""'""&CODE&""_""&YYYMMDD&""'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","642","fileName","filename = code + ""_"" + yyymmdd;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","655","fileName","//            FILENAME:=""'TBAC/TBAC""&NYYYYMMDD&""'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","659","fileName","filename = ""TBAC"" + nyyyymmdd;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","668","fileName","//            FILENAME:=""'""&PUTFILE&""_""&YYYYMMDD&"".txt'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","670","fileName","filename = wkTaskPutfile + ""_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","691","fileName","//                  FILENAME:=""'""&CODE&""_""&YYYMMDD&""'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","695","fileName","filename = code + ""_"" + yyymmdd;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","702","fileName","// %        DISPLAY ""FILENAME = "" &FILENAME;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","708","fileName","//             AS    #FILENAME                                                      00026000"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","716","fileName","forFsap(wkTaskPutfile, filename, acount, acid, bizId);"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","728","fileName","//        FILENAMEOK := ""'""&CODE&""_""&YYYMMDD&"".OK'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","736","fileName","//                 AS    #FILENAMEOK"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","748","fileName","filename = code + ""_"" + yyymmdd + "".OK"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","751","fileName","forFsap(""EMPTYOK"", filename, acount, acid, bizId);"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","768","fileName","//              AS    #FILENAME                                                     00016400"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","773","fileName","forFsap(wkTaskPutfile, filename, code1, code1, bizId);"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","795","fileName","String filename, String tarFilename, String ac, String acid, String bizId) {"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","801","fileName","filename, // 來源檔案名稱(20碼長)"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","802","fileName","tarFilename, // 目的檔案名稱(20碼長)"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","488","\.txt","//           FILENAME:=""'/OUT/RECL0""&YYYMMDD&"".txt'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","490","\.txt","filename = ""RECL0"" + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","494","\.txt","//           FILENAME:=""'DLR004""&YYYMMDD&"".TXT'""    ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","496","\.txt","filename = ""DLR004"" + yyymmdd + "".TXT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","517","\.txt","//           FILENAME:=""'""&CODE1&""_""&YYYMMDD&"".txt'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","519","\.txt","filename = code1 + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","529","\.txt","//           FILENAME:=""'BOT4Q""&YYYYMMDD&""01I.TXT'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","531","\.txt","filename = ""BOT4Q"" + yyyymmdd + ""01I.TXT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","535","\.txt","//           FILENAME:=""'FITEL18AC""&YYYYMMDD&"".TXT'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","537","\.txt","filename = ""FITEL18AC"" + yyyymmdd + "".TXT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","555","\.txt","//          FILENAME:=""'""&CODE1&""_""&YYYMMDD&"".txt'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","557","\.txt","filename = code1 + ""_"" + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","587","\.txt","//           FILENAME:=""'BOT_""&DATE&""_""&CODE2&"".TXT'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","589","\.txt","filename = ""BOT_"" + wkTaskDate + ""_"" + code2 + "".TXT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","594","\.txt","//          FILENAME:=""'CC44""&CODE&""_""&YYYYMMDD&"".txt'"" ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","596","\.txt","filename = ""CC44"" + code + ""_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","668","\.txt","//            FILENAME:=""'""&PUTFILE&""_""&YYYYMMDD&"".txt'"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","670","\.txt","filename = wkTaskPutfile + ""_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","14","\.dat","import com.bot.txcontrol.util.date.DateDto;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","15","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","507","\.dat","//           FILENAME:=""'SJA0""&MMDD&"".DAT'""     ;"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP00Lsnr.java","511","\.dat","filename = ""SJA0"" + mmdd + "".DAT"";"
"D:\jsp\van_doc_1\ftp00\src\main\java\com\bot\ncl\adapter\in\svc\FTP00_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\ftp01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP01Lsnr.java","94","fileName","private String filename;"
"D:\jsp\van_doc_1\ftp01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP01Lsnr.java","222","fileName","filename = wkTaskPutfile;"
"D:\jsp\van_doc_1\ftp01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP01Lsnr.java","306","fileName","//    FILENAME:= ""(""&USRCODE&"")DATA/CL/BH/PUTFN/""&DATE&""/""&PUTFILE;                 00011300"
"D:\jsp\van_doc_1\ftp01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP01Lsnr.java","311","fileName","//    FILENAME:= ""(""&USRCODE&"")DATA/CL/BH/PUTF/""&DATE&""/""&PUTFILE;                  00011800"
"D:\jsp\van_doc_1\ftp01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP01Lsnr.java","425","fileName","//       FILENAME:= ""'""&CODE1&""_""&YYYMMDD&""'"";                                      00028200"
"D:\jsp\van_doc_1\ftp01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP01Lsnr.java","427","fileName","//                AS    #FILENAME                                                   00028400"
"D:\jsp\van_doc_1\ftp01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP01Lsnr.java","457","fileName","//        FILENAME:=""'BKCOL_""&YYYYMMDD&"".004'"" ;"
"D:\jsp\van_doc_1\ftp01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP01Lsnr.java","459","fileName","filename = ""BKCOL_"" + yyyymmdd + "".004"";"
"D:\jsp\van_doc_1\ftp01\src\main\java\com\bot\ncl\adapter\event\app\lsnr\FTP01Lsnr.java","460","fileName","// %       DISPLAY ""FILENAME= "" &FILENAME;"
